#,target,auid,jd,mag,uncertainty,fainterthan,band,type,observer,airmass,transformed
8503,WASP-52,000-BLD-637,2460960.83793,11.9035,0.4990,False,Johnson V,CCD,DCMA,1.436,False
8504,WASP-52,000-BLD-637,2460960.83793,12.0977,0.1366,False,Unfiltered with V Zeropoint,CCD,SMIY,1.43634,False
8505,WASP-52,000-BLD-637,2460960.83793,11.0745,0.2360,False,Johnson V,CCD,VIVA,1.436,False
8506,WASP-52,000-BLD-637,2460960.83914,13.3094,1.7784,False,Johnson V,CCD,JAHB,1.445,False
8507,WASP-52,000-BLD-637,2460960.84034,11.8452,0.4630,False,Johnson V,CCD,VIVA,1.454,False
8508,WASP-52,000-BLD-637,2460960.84428,11.434,0.147,False,Johnson V,CCD,SCMA,1.4863,False
8509,WASP-52,000-BLD-637,2460960.84428,12.0901,0.5942,False,Johnson V,CCD,DCMA,1.486,False
8510,WASP-52,000-BLD-637,2460960.84428,12.0562,0.1323,False,Unfiltered with V Zeropoint,CCD,SMIY,1.48625,False
8511,WASP-52,000-BLD-637,2460960.84428,11.055,0.2213,False,Johnson V,CCD,VIVA,1.486,False
8512,WASP-52,000-BLD-637,2460960.84428,12.0559,0.0820,False,Johnson V,CCD,PJOO,1.486,False
8513,WASP-52,000-BLD-637,2460960.84636,12.5599,0.9155,False,Johnson V,CCD,DCMA,1.503,False
8514,WASP-52,000-BLD-637,2460960.84953,11.55,0.165,False,Johnson V,CCD,SCMA,1.5319,False
8515,WASP-52,000-BLD-637,2460960.84953,12.1657,0.5906,False,Johnson V,CCD,JAHB,1.531,False
8516,WASP-52,000-BLD-637,2460960.84953,12.1375,0.6230,False,Johnson V,CCD,DCMA,1.531,False
8517,WASP-52,000-BLD-637,2460960.84953,12.204,0.1489,False,Unfiltered with V Zeropoint,CCD,SMIY,1.53192,False
8518,WASP-52,000-BLD-637,2460960.84953,11.1712,0.2346,False,Johnson V,CCD,VIVA,1.531,False
8519,WASP-52,000-BLD-637,2460960.85074,11.569,0.168,False,Johnson V,CCD,SCMA,1.5431,False
8520,WASP-52,000-BLD-637,2460960.85074,12.2402,0.6285,False,Johnson V,CCD,JAHB,1.543,False
8521,WASP-52,000-BLD-637,2460960.85074,12.1582,0.6355,False,Johnson V,CCD,DCMA,1.543,False
8522,WASP-52,000-BLD-637,2460960.85074,12.1159,0.1387,False,Unfiltered with V Zeropoint,CCD,SMIY,1.54311,False
8523,WASP-52,000-BLD-637,2460960.85074,11.1128,0.2205,False,Johnson V,CCD,VIVA,1.543,False
8524,WASP-52,000-BLD-637,2460960.85074,12.1193,0.0850,False,Johnson V,CCD,PJOO,1.543,False
8525,WASP-52,000-BLD-637,2460960.85361,11.501,0.158,False,Johnson V,CCD,SCMA,1.5706,False
8526,WASP-52,000-BLD-637,2460960.85361,12.2084,0.601,False,Johnson V,CCD,JAHB,1.570,False
8527,WASP-52,000-BLD-637,2460960.85361,12.1576,0.6367,False,Johnson V,CCD,DCMA,1.570,False
8528,WASP-52,000-BLD-637,2460960.85361,12.0985,0.1368,False,Unfiltered with V Zeropoint,CCD,SMIY,1.57057,False
8529,WASP-52,000-BLD-637,2460960.85361,11.1367,0.2194,False,Johnson V,CCD,VIVA,1.570,False
8530,WASP-52,000-BLD-637,2460960.85361,12.0764,0.0829,False,Johnson V,CCD,PJOO,1.570,False
8531,WASP-52,000-BLD-637,2460960.85484,11.524,0.162,False,Johnson V,CCD,SCMA,1.5829,False
8532,WASP-52,000-BLD-637,2460960.85484,12.0233,0.5637,False,Johnson V,CCD,DCMA,1.582,False
8533,WASP-52,000-BLD-637,2460960.85484,12.0571,0.1324,False,Unfiltered with V Zeropoint,CCD,SMIY,1.58284,False
8534,WASP-52,000-BLD-637,2460960.85484,11.1052,0.2110,False,Johnson V,CCD,VIVA,1.582,False
8535,WASP-52,000-BLD-637,2460960.85484,12.0488,0.0816,False,Johnson V,CCD,PJOO,1.582,False
8536,WASP-52,000-BLD-637,2460960.85905,11.402,0.145,False,Johnson V,CCD,SCMA,1.6268,False
8537,WASP-52,000-BLD-637,2460960.85905,11.8641,0.4893,False,Johnson V,CCD,DCMA,1.626,False
8538,WASP-52,000-BLD-637,2460960.85905,12.2301,0.1521,False,Unfiltered with V Zeropoint,CCD,SMIY,1.62677,False
8539,WASP-52,000-BLD-637,2460960.85905,11.1681,0.2138,False,Johnson V,CCD,VIVA,1.626,False
8540,WASP-52,000-BLD-637,2460960.86095,11.512,0.161,False,Johnson V,CCD,SCMA,1.6476,False
8541,WASP-52,000-BLD-637,2460960.86095,12.1843,0.6568,False,Johnson V,CCD,DCMA,1.647,False
8542,WASP-52,000-BLD-637,2460960.86095,12.0872,0.1356,False,Unfiltered with V Zeropoint,CCD,SMIY,1.64759,False
8543,WASP-52,000-BLD-637,2460960.86095,11.1507,0.2065,False,Johnson V,CCD,VIVA,1.647,False
8544,WASP-52,000-BLD-637,2460960.86095,12.1021,0.0841,False,Johnson V,CCD,PJOO,1.647,False
8545,WASP-52,000-BLD-637,2460966.56298,11.6907,0.1078,False,Cousins R,CCD,PVAD,1.429,False
8546,WASP-52,000-BLD-637,2460966.56369,11.7133,0.1101,False,Cousins R,CCD,PVAD,1.423,False
8547,WASP-52,000-BLD-637,2460966.56441,11.6902,0.1078,False,Cousins R,CCD,PVAD,1.418,False
8548,WASP-52,000-BLD-637,2460966.56513,11.7161,0.1104,False,Cousins R,CCD,PVAD,1.413,False
8549,WASP-52,000-BLD-637,2460966.56585,11.6538,0.1042,False,Cousins R,CCD,PVAD,1.408,False
8550,WASP-52,000-BLD-637,2460966.56656,11.7035,0.1091,False,Cousins R,CCD,PVAD,1.403,False
8551,WASP-52,000-BLD-637,2460966.56728,11.7031,0.1090,False,Cousins R,CCD,PVAD,1.398,False
8552,WASP-52,000-BLD-637,2460966.568,11.6348,0.1024,False,Cousins R,CCD,PVAD,1.393,False
8553,WASP-52,000-BLD-637,2460966.56871,11.6715,0.1059,False,Cousins R,CCD,PVAD,1.388,False
8554,WASP-52,000-BLD-637,2460966.56943,11.6891,0.1076,False,Cousins R,CCD,PVAD,1.383,False
8555,WASP-52,000-BLD-637,2460966.57015,11.7385,0.1126,False,Cousins R,CCD,PVAD,1.378,False
8556,WASP-52,000-BLD-637,2460966.57087,11.822,0.1216,False,Cousins R,CCD,PVAD,1.374,False
8557,WASP-52,000-BLD-637,2460966.57158,11.4865,0.0893,False,Cousins R,CCD,PVAD,1.369,False
8558,WASP-52,000-BLD-637,2460966.5723,11.5455,0.0943,False,Cousins R,CCD,PVAD,1.364,False
8559,WASP-52,000-BLD-637,2460966.57302,11.7908,0.1182,False,Cousins R,CCD,PVAD,1.360,False
8560,WASP-52,000-BLD-637,2460966.57373,11.6151,0.1005,False,Cousins R,CCD,PVAD,1.355,False
8561,WASP-52,000-BLD-637,2460966.57517,11.757,0.1146,False,Cousins R,CCD,PVAD,1.347,False
8562,WASP-52,000-BLD-637,2460966.57589,11.7565,0.1145,False,Cousins R,CCD,PVAD,1.342,False
8563,WASP-52,000-BLD-637,2460966.5766,11.7143,0.1101,False,Cousins R,CCD,PVAD,1.338,False
8564,WASP-52,000-BLD-637,2460966.57732,12.2263,0.1765,False,Cousins R,CCD,PVAD,1.334,False
8565,WASP-52,000-BLD-637,2460966.57804,11.5109,0.0913,False,Cousins R,CCD,PVAD,1.330,False
8566,WASP-52,000-BLD-637,2460966.57875,11.6351,0.1024,False,Cousins R,CCD,PVAD,1.325,False
8567,WASP-52,000-BLD-637,2460966.57947,11.7662,0.1155,False,Cousins R,CCD,PVAD,1.321,False
8568,WASP-52,000-BLD-637,2460966.58019,12.0405,0.1487,False,Cousins R,CCD,PVAD,1.317,False
8569,WASP-52,000-BLD-637,2460966.58234,12.1253,0.1608,False,Cousins R,CCD,PVAD,1.306,False
8570,WASP-52,000-BLD-637,2460966.58306,12.006,0.1441,False,Cousins R,CCD,PVAD,1.302,False
8571,WASP-52,000-BLD-637,2460966.58378,11.6549,0.1042,False,Cousins R,CCD,PVAD,1.298,False
8572,WASP-52,000-BLD-637,2460967.608414,12.228,0.022,False,Johnson V,CCD,LMI,1.223,False
8573,WASP-52,000-BLD-637,2460967.608924,12.245,0.021,False,Johnson V,CCD,LMI,1.224,False
8574,WASP-52,000-BLD-637,2460967.609421,12.236,0.023,False,Johnson V,CCD,LMI,1.224,False
8575,WASP-52,000-BLD-637,2460967.609907,12.255,0.025,False,Johnson V,CCD,LMI,1.225,False
8576,WASP-52,000-BLD-637,2460967.610417,12.232,0.026,False,Johnson V,CCD,LMI,1.225,False
8577,WASP-52,000-BLD-637,2460967.610914,12.219,0.033,False,Johnson V,CCD,LMI,1.226,False
8578,WASP-52,000-BLD-637,2460967.611412,12.143,0.027,False,Johnson V,CCD,LMI,1.226,False
8579,WASP-52,000-BLD-637,2460967.611910,12.167,0.029,False,Johnson V,CCD,LMI,1.226,False
8580,WASP-52,000-BLD-637,2460967.612407,12.162,0.023,False,Johnson V,CCD,LMI,1.227,False
8581,WASP-52,000-BLD-637,2460967.612917,12.257,0.029,False,Johnson V,CCD,LMI,1.227,False
8582,WASP-52,000-BLD-637,2460967.613403,12.189,0.025,False,Johnson V,CCD,LMI,1.228,False
8583,WASP-52,000-BLD-637,2460967.613912,12.290,0.024,False,Johnson V,CCD,LMI,1.228,False
8584,WASP-52,000-BLD-637,2460967.614410,12.177,0.019,False,Johnson V,CCD,LMI,1.229,False
8585,WASP-52,000-BLD-637,2460967.614896,12.186,0.019,False,Johnson V,CCD,LMI,1.229,False
8586,WASP-52,000-BLD-637,2460967.615394,12.281,0.020,False,Johnson V,CCD,LMI,1.230,False
8587,WASP-52,000-BLD-637,2460967.615891,12.236,0.019,False,Johnson V,CCD,LMI,1.230,False
8588,WASP-52,000-BLD-637,2460967.616400,12.208,0.019,False,Johnson V,CCD,LMI,1.231,False
8589,WASP-52,000-BLD-637,2460967.616898,12.167,0.018,False,Johnson V,CCD,LMI,1.232,False
8590,WASP-52,000-BLD-637,2460967.617396,12.173,0.018,False,Johnson V,CCD,LMI,1.232,False
8591,WASP-52,000-BLD-637,2460967.617894,12.156,0.019,False,Johnson V,CCD,LMI,1.233,False
8592,WASP-52,000-BLD-637,2460967.618391,12.211,0.019,False,Johnson V,CCD,LMI,1.233,False
8593,WASP-52,000-BLD-637,2460967.618900,12.175,0.018,False,Johnson V,CCD,LMI,1.234,False
8594,WASP-52,000-BLD-637,2460967.619398,12.228,0.018,False,Johnson V,CCD,LMI,1.235,False
8595,WASP-52,000-BLD-637,2460967.619896,12.227,0.018,False,Johnson V,CCD,LMI,1.235,False
8596,WASP-52,000-BLD-637,2460967.620405,12.212,0.018,False,Johnson V,CCD,LMI,1.236,False
8597,WASP-52,000-BLD-637,2460967.620903,12.235,0.017,False,Johnson V,CCD,LMI,1.236,False
8598,WASP-52,000-BLD-637,2460967.621389,12.329,0.020,False,Johnson V,CCD,LMI,1.237,False
8599,WASP-52,000-BLD-637,2460967.621898,12.276,0.020,False,Johnson V,CCD,LMI,1.238,False
8600,WASP-52,000-BLD-637,2460967.622396,12.179,0.018,False,Johnson V,CCD,LMI,1.238,False
8601,WASP-52,000-BLD-637,2460967.622894,12.169,0.018,False,Johnson V,CCD,LMI,1.239,False
8602,WASP-52,000-BLD-637,2460967.623391,12.244,0.018,False,Johnson V,CCD,LMI,1.240,False
8603,WASP-52,000-BLD-637,2460967.623889,12.218,0.019,False,Johnson V,CCD,LMI,1.241,False
8604,WASP-52,000-BLD-637,2460967.624398,12.210,0.018,False,Johnson V,CCD,LMI,1.241,False
8605,WASP-52,000-BLD-637,2460967.624884,12.266,0.018,False,Johnson V,CCD,LMI,1.242,False
8606,WASP-52,000-BLD-637,2460967.625394,12.243,0.018,False,Johnson V,CCD,LMI,1.243,False
8607,WASP-52,000-BLD-637,2460967.625903,12.244,0.018,False,Johnson V,CCD,LMI,1.244,False
8608,WASP-52,000-BLD-637,2460967.626400,12.221,0.018,False,Johnson V,CCD,LMI,1.244,False
8609,WASP-52,000-BLD-637,2460967.626910,12.186,0.017,False,Johnson V,CCD,LMI,1.245,False
8610,WASP-52,000-BLD-637,2460967.627396,12.189,0.019,False,Johnson V,CCD,LMI,1.246,False
8611,WASP-52,000-BLD-637,2460967.627905,12.182,0.020,False,Johnson V,CCD,LMI,1.247,False
8612,WASP-52,000-BLD-637,2460967.68783,12.2455,0.0521,False,Johnson V,CCD,MBEB,1.147,False
8613,WASP-52,000-BLD-637,2460967.68993,12.2454,0.0521,False,Johnson V,CCD,MBEB,1.145,False
8614,WASP-52,000-BLD-637,2460967.69203,12.2404,0.0521,False,Johnson V,CCD,MBEB,1.144,False
8615,WASP-52,000-BLD-637,2460967.69414,12.2392,0.0521,False,Johnson V,CCD,MBEB,1.143,False
8616,WASP-52,000-BLD-637,2460967.69624,12.2402,0.0521,False,Johnson V,CCD,MBEB,1.142,False
8617,WASP-52,000-BLD-637,2460967.69834,12.2368,0.0521,False,Johnson V,CCD,MBEB,1.142,False
8618,WASP-52,000-BLD-637,2460967.70045,12.2456,0.0521,False,Johnson V,CCD,MBEB,1.141,False
8619,WASP-52,000-BLD-637,2460967.70067,12.2229,0.0429,False,Johnson V,CCD,JDOC,1.084,False
8620,WASP-52,000-BLD-637,2460967.70067,12.1292,0.0556,False,Johnson V,CCD,ZROC,1.08464,False
8621,WASP-52,000-BLD-637,2460967.70067,12.2132,0.0683,False,Johnson V,CCD,JAHB,1.084,False
8622,WASP-52,000-BLD-637,2460967.70067,12.1138,0.0903,False,Johnson V,CCD,PJOO,1.084,False
8623,WASP-52,000-BLD-637,2460967.70067,12.2299,0.0532,False,Johnson V,CCD,DCMA,1.084,False
8624,WASP-52,000-BLD-637,2460967.70067,12.2214,0.0474,False,Unfiltered with V Zeropoint,CCD,SMIY,1.08464,False
8625,WASP-52,000-BLD-637,2460967.70067,12.2348,0.0533,False,Johnson V,CCD,VIVA,1.084,False
8626,WASP-52,000-BLD-637,2460967.70067,12.2155,0.0539,False,Johnson V,CCD,LMED,1.08464,False
8627,WASP-52,000-BLD-637,2460967.70255,12.239,0.0521,False,Johnson V,CCD,MBEB,1.141,False
8628,WASP-52,000-BLD-637,2460967.70266,12.2293,0.0431,False,Johnson V,CCD,JDOC,1.084,False
8629,WASP-52,000-BLD-637,2460967.70266,12.135,0.0556,False,Johnson V,CCD,ZROC,1.08479,False
8630,WASP-52,000-BLD-637,2460967.70266,12.1591,0.0929,False,Johnson V,CCD,PJOO,1.084,False
8631,WASP-52,000-BLD-637,2460967.70266,12.2255,0.0530,False,Johnson V,CCD,DCMA,1.084,False
8632,WASP-52,000-BLD-637,2460967.70266,12.2243,0.0475,False,Unfiltered with V Zeropoint,CCD,SMIY,1.08479,False
8633,WASP-52,000-BLD-637,2460967.70266,12.2105,0.0522,False,Johnson V,CCD,VIVA,1.084,False
8634,WASP-52,000-BLD-637,2460967.70266,12.2259,0.0544,False,Johnson V,CCD,LMED,1.08479,False
8635,WASP-52,000-BLD-637,2460967.7047,12.2447,0.0437,False,Johnson V,CCD,JDOC,1.085,False
8636,WASP-52,000-BLD-637,2460967.7047,12.149,0.0558,False,Johnson V,CCD,ZROC,1.08510,False
8637,WASP-52,000-BLD-637,2460967.7047,12.1362,0.0916,False,Johnson V,CCD,PJOO,1.085,False
8638,WASP-52,000-BLD-637,2460967.7047,12.2569,0.0545,False,Johnson V,CCD,DCMA,1.085,False
8639,WASP-52,000-BLD-637,2460967.7047,12.2351,0.048,False,Unfiltered with V Zeropoint,CCD,SMIY,1.08510,False
8640,WASP-52,000-BLD-637,2460967.7047,12.2368,0.0549,False,Johnson V,CCD,LMED,1.08510,False
8641,WASP-52,000-BLD-637,2460967.70675,12.2351,0.0520,False,Johnson V,CCD,MBEB,1.141,False
8642,WASP-52,000-BLD-637,2460967.70679,12.23,0.0431,False,Johnson V,CCD,JDOC,1.085,False
8643,WASP-52,000-BLD-637,2460967.70679,12.1302,0.0556,False,Johnson V,CCD,ZROC,1.08559,False
8644,WASP-52,000-BLD-637,2460967.70679,12.244,0.0983,False,Johnson V,CCD,PJOO,1.085,False
8645,WASP-52,000-BLD-637,2460967.70679,12.2446,0.0539,False,Johnson V,CCD,DCMA,1.085,False
8646,WASP-52,000-BLD-637,2460967.70679,12.202,0.0466,False,Unfiltered with V Zeropoint,CCD,SMIY,1.08559,False
8647,WASP-52,000-BLD-637,2460967.70679,12.2068,0.0520,False,Johnson V,CCD,VIVA,1.085,False
8648,WASP-52,000-BLD-637,2460967.70679,12.1998,0.0531,False,Johnson V,CCD,LMED,1.08559,False
8649,WASP-52,000-BLD-637,2460967.70886,12.2399,0.0521,False,Johnson V,CCD,MBEB,1.141,False
8650,WASP-52,000-BLD-637,2460967.70887,12.2544,0.0441,False,Johnson V,CCD,JDOC,1.086,False
8651,WASP-52,000-BLD-637,2460967.70887,12.1522,0.0558,False,Johnson V,CCD,ZROC,1.08625,False
8652,WASP-52,000-BLD-637,2460967.70887,12.2491,0.0541,False,Johnson V,CCD,DCMA,1.086,False
8653,WASP-52,000-BLD-637,2460967.70887,12.2164,0.0472,False,Unfiltered with V Zeropoint,CCD,SMIY,1.08625,False
8654,WASP-52,000-BLD-637,2460967.70887,12.2294,0.0530,False,Johnson V,CCD,VIVA,1.086,False
8655,WASP-52,000-BLD-637,2460967.70887,12.218,0.054,False,Johnson V,CCD,LMED,1.08625,False
8656,WASP-52,000-BLD-637,2460967.71096,12.2245,0.0429,False,Johnson V,CCD,JDOC,1.087,False
8657,WASP-52,000-BLD-637,2460967.71096,12.136,0.0557,False,Johnson V,CCD,ZROC,1.08709,False
8658,WASP-52,000-BLD-637,2460967.71096,12.2395,0.0521,False,Johnson V,CCD,MBEB,1.141,False
8659,WASP-52,000-BLD-637,2460967.71096,12.1261,0.0910,False,Johnson V,CCD,PJOO,1.087,False
8660,WASP-52,000-BLD-637,2460967.71096,12.2471,0.0540,False,Johnson V,CCD,DCMA,1.087,False
8661,WASP-52,000-BLD-637,2460967.71096,12.2136,0.0471,False,Unfiltered with V Zeropoint,CCD,SMIY,1.08709,False
8662,WASP-52,000-BLD-637,2460967.71096,12.2102,0.0522,False,Johnson V,CCD,VIVA,1.087,False
8663,WASP-52,000-BLD-637,2460967.71096,12.2152,0.0538,False,Johnson V,CCD,LMED,1.08709,False
8664,WASP-52,000-BLD-637,2460967.71302,12.2352,0.0433,False,Johnson V,CCD,JDOC,1.088,False
8665,WASP-52,000-BLD-637,2460967.71302,12.1342,0.0556,False,Johnson V,CCD,ZROC,1.08809,False
8666,WASP-52,000-BLD-637,2460967.71302,12.1295,0.0912,False,Johnson V,CCD,PJOO,1.088,False
8667,WASP-52,000-BLD-637,2460967.71302,12.2294,0.0532,False,Johnson V,CCD,DCMA,1.088,False
8668,WASP-52,000-BLD-637,2460967.71302,12.2243,0.0475,False,Unfiltered with V Zeropoint,CCD,SMIY,1.08809,False
8669,WASP-52,000-BLD-637,2460967.71302,12.2436,0.0537,False,Johnson V,CCD,VIVA,1.088,False
8670,WASP-52,000-BLD-637,2460967.71302,12.226,0.0544,False,Johnson V,CCD,LMED,1.08809,False
8671,WASP-52,000-BLD-637,2460967.71306,12.2349,0.0520,False,Johnson V,CCD,MBEB,1.142,False
8672,WASP-52,000-BLD-637,2460967.71511,12.2249,0.0430,False,Johnson V,CCD,JDOC,1.089,False
8673,WASP-52,000-BLD-637,2460967.71511,12.1361,0.0557,False,Johnson V,CCD,ZROC,1.08927,False
8674,WASP-52,000-BLD-637,2460967.71511,12.0426,0.0865,False,Johnson V,CCD,PJOO,1.089,False
8675,WASP-52,000-BLD-637,2460967.71511,12.2314,0.0533,False,Johnson V,CCD,DCMA,1.089,False
8676,WASP-52,000-BLD-637,2460967.71511,12.2238,0.0475,False,Unfiltered with V Zeropoint,CCD,SMIY,1.08927,False
8677,WASP-52,000-BLD-637,2460967.71511,12.2198,0.0526,False,Johnson V,CCD,VIVA,1.089,False
8678,WASP-52,000-BLD-637,2460967.71511,12.2255,0.0543,False,Johnson V,CCD,LMED,1.08927,False
8679,WASP-52,000-BLD-637,2460967.71517,12.2396,0.0521,False,Johnson V,CCD,MBEB,1.143,False
8680,WASP-52,000-BLD-637,2460967.7172,12.2415,0.0436,False,Johnson V,CCD,JDOC,1.090,False
8681,WASP-52,000-BLD-637,2460967.7172,12.1229,0.0908,False,Johnson V,CCD,PJOO,1.090,False
8682,WASP-52,000-BLD-637,2460967.7172,12.2654,0.0549,False,Johnson V,CCD,DCMA,1.090,False
8683,WASP-52,000-BLD-637,2460967.7172,12.2073,0.0468,False,Unfiltered with V Zeropoint,CCD,SMIY,1.09063,False
8684,WASP-52,000-BLD-637,2460967.7172,12.2281,0.0530,False,Johnson V,CCD,VIVA,1.090,False
8685,WASP-52,000-BLD-637,2460967.7172,12.2089,0.0535,False,Johnson V,CCD,LMED,1.09063,False
8686,WASP-52,000-BLD-637,2460967.71727,12.2379,0.0521,False,Johnson V,CCD,MBEB,1.144,False
8687,WASP-52,000-BLD-637,2460967.71927,12.2211,0.0428,False,Johnson V,CCD,JDOC,1.092,False
8688,WASP-52,000-BLD-637,2460967.71927,12.1343,0.0556,False,Johnson V,CCD,ZROC,1.09216,False
8689,WASP-52,000-BLD-637,2460967.71927,12.1314,0.0913,False,Johnson V,CCD,PJOO,1.092,False
8690,WASP-52,000-BLD-637,2460967.71927,12.2395,0.0537,False,Johnson V,CCD,DCMA,1.092,False
8691,WASP-52,000-BLD-637,2460967.71927,12.2238,0.0475,False,Unfiltered with V Zeropoint,CCD,SMIY,1.09216,False
8692,WASP-52,000-BLD-637,2460967.71927,12.2107,0.0522,False,Johnson V,CCD,VIVA,1.092,False
8693,WASP-52,000-BLD-637,2460967.71927,12.2254,0.0543,False,Johnson V,CCD,LMED,1.09216,False
8694,WASP-52,000-BLD-637,2460967.71937,12.2386,0.0521,False,Johnson V,CCD,MBEB,1.145,False
8695,WASP-52,000-BLD-637,2460967.72137,12.2264,0.0430,False,Johnson V,CCD,JDOC,1.093,False
8696,WASP-52,000-BLD-637,2460967.72137,12.1339,0.0556,False,Johnson V,CCD,ZROC,1.09386,False
8697,WASP-52,000-BLD-637,2460967.72137,12.1155,0.0904,False,Johnson V,CCD,PJOO,1.093,False
8698,WASP-52,000-BLD-637,2460967.72137,12.2489,0.0541,False,Johnson V,CCD,DCMA,1.093,False
8699,WASP-52,000-BLD-637,2460967.72137,12.2256,0.0476,False,Unfiltered with V Zeropoint,CCD,SMIY,1.09386,False
8700,WASP-52,000-BLD-637,2460967.72137,12.2052,0.0519,False,Johnson V,CCD,VIVA,1.093,False
8701,WASP-52,000-BLD-637,2460967.72137,12.2235,0.0542,False,Johnson V,CCD,LMED,1.09386,False
8702,WASP-52,000-BLD-637,2460967.72147,12.2378,0.0521,False,Johnson V,CCD,MBEB,1.146,False
8703,WASP-52,000-BLD-637,2460967.72344,12.2268,0.0430,False,Johnson V,CCD,JDOC,1.095,False
8704,WASP-52,000-BLD-637,2460967.72344,12.1323,0.0556,False,Johnson V,CCD,ZROC,1.09574,False
8705,WASP-52,000-BLD-637,2460967.72344,12.1489,0.0924,False,Johnson V,CCD,PJOO,1.095,False
8706,WASP-52,000-BLD-637,2460967.72344,12.2255,0.0530,False,Johnson V,CCD,DCMA,1.095,False
8707,WASP-52,000-BLD-637,2460967.72344,12.2194,0.0473,False,Unfiltered with V Zeropoint,CCD,SMIY,1.09574,False
8708,WASP-52,000-BLD-637,2460967.72344,12.23,0.0531,False,Johnson V,CCD,VIVA,1.095,False
8709,WASP-52,000-BLD-637,2460967.72344,12.2211,0.0541,False,Johnson V,CCD,LMED,1.09574,False
8710,WASP-52,000-BLD-637,2460967.72358,12.2405,0.0521,False,Johnson V,CCD,MBEB,1.148,False
8711,WASP-52,000-BLD-637,2460967.72568,12.2416,0.0521,False,Johnson V,CCD,MBEB,1.149,False
8712,WASP-52,000-BLD-637,2460967.72603,12.2304,0.0432,False,Johnson V,CCD,JDOC,1.098,False
8713,WASP-52,000-BLD-637,2460967.72603,12.1397,0.0557,False,Johnson V,CCD,ZROC,1.09832,False
8714,WASP-52,000-BLD-637,2460967.72603,12.1485,0.0924,False,Johnson V,CCD,PJOO,1.098,False
8715,WASP-52,000-BLD-637,2460967.72603,12.2361,0.0535,False,Johnson V,CCD,DCMA,1.098,False
8716,WASP-52,000-BLD-637,2460967.72603,12.2312,0.0478,False,Unfiltered with V Zeropoint,CCD,SMIY,1.09832,False
8717,WASP-52,000-BLD-637,2460967.72603,12.2367,0.0534,False,Johnson V,CCD,VIVA,1.098,False
8718,WASP-52,000-BLD-637,2460967.72603,12.2328,0.0547,False,Johnson V,CCD,LMED,1.09832,False
8719,WASP-52,000-BLD-637,2460967.72762,12.2479,0.0438,False,Johnson V,CCD,JDOC,1.100,False
8720,WASP-52,000-BLD-637,2460967.72762,12.1271,0.0911,False,Johnson V,CCD,PJOO,1.100,False
8721,WASP-52,000-BLD-637,2460967.72762,12.2632,0.0548,False,Johnson V,CCD,DCMA,1.100,False
8722,WASP-52,000-BLD-637,2460967.72762,12.2007,0.0466,False,Unfiltered with V Zeropoint,CCD,SMIY,1.10005,False
8723,WASP-52,000-BLD-637,2460967.72762,12.2372,0.0534,False,Johnson V,CCD,VIVA,1.100,False
8724,WASP-52,000-BLD-637,2460967.72762,12.2024,0.0532,False,Johnson V,CCD,LMED,1.10005,False
8725,WASP-52,000-BLD-637,2460967.72778,12.2384,0.0521,False,Johnson V,CCD,MBEB,1.151,False
8726,WASP-52,000-BLD-637,2460967.72969,12.236,0.0434,False,Johnson V,CCD,JDOC,1.102,False
8727,WASP-52,000-BLD-637,2460967.72969,12.1417,0.0557,False,Johnson V,CCD,ZROC,1.10248,False
8728,WASP-52,000-BLD-637,2460967.72969,12.1515,0.0926,False,Johnson V,CCD,PJOO,1.102,False
8729,WASP-52,000-BLD-637,2460967.72969,12.2309,0.0533,False,Johnson V,CCD,DCMA,1.102,False
8730,WASP-52,000-BLD-637,2460967.72969,12.2323,0.0479,False,Unfiltered with V Zeropoint,CCD,SMIY,1.10248,False
8731,WASP-52,000-BLD-637,2460967.72969,12.2175,0.0525,False,Johnson V,CCD,VIVA,1.102,False
8732,WASP-52,000-BLD-637,2460967.72969,12.234,0.0547,False,Johnson V,CCD,LMED,1.10248,False
8733,WASP-52,000-BLD-637,2460967.72989,12.239,0.0521,False,Johnson V,CCD,MBEB,1.153,False
8734,WASP-52,000-BLD-637,2460967.73178,12.2325,0.0433,False,Johnson V,CCD,JDOC,1.105,False
8735,WASP-52,000-BLD-637,2460967.73178,12.1308,0.0556,False,Johnson V,CCD,ZROC,1.10509,False
8736,WASP-52,000-BLD-637,2460967.73178,12.1267,0.0911,False,Johnson V,CCD,PJOO,1.105,False
8737,WASP-52,000-BLD-637,2460967.73178,12.2364,0.0536,False,Johnson V,CCD,DCMA,1.105,False
8738,WASP-52,000-BLD-637,2460967.73178,12.2276,0.0477,False,Unfiltered with V Zeropoint,CCD,SMIY,1.10509,False
8739,WASP-52,000-BLD-637,2460967.73178,12.2229,0.0527,False,Johnson V,CCD,VIVA,1.105,False
8740,WASP-52,000-BLD-637,2460967.73178,12.2292,0.0545,False,Johnson V,CCD,LMED,1.10509,False
8741,WASP-52,000-BLD-637,2460967.73199,12.2458,0.0521,False,Johnson V,CCD,MBEB,1.155,False
8742,WASP-52,000-BLD-637,2460967.73386,12.2332,0.0433,False,Johnson V,CCD,JDOC,1.107,False
8743,WASP-52,000-BLD-637,2460967.73386,12.1386,0.0557,False,Johnson V,CCD,ZROC,1.10788,False
8744,WASP-52,000-BLD-637,2460967.73386,12.1403,0.0919,False,Johnson V,CCD,PJOO,1.107,False
