JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2459919.704342,12.1922,0.0106,,CV,KADB,,000-BLF-079,000-BLT-732,X27431AKL,ANALYSIS USING AIJ EMPLOYING SYNTHETIC FLATS AND BIAS FRAMES AND DATA FROM CECILLIA TELESCOPE (MICROOBSERVATORY-AZ). USED 000-BLF-079 000-BLF-080 AND 000-BLF-081 AS COMPS FROM AAVSO FINDER CHART X27431AKL. AIRMASS DETRENDED.|VMAGINS=-0.00856|VERR=-0.2121|CNAME=000-BLF-079|CMAGINS=-0.01282|CERR=-0.2095,0,1.573,Z,10.56600,13.69044,2459919.70523,WASP-52,AAVSO,STD,52,,,
2459919.709343,12.1987,0.0105,,CV,KADB,,000-BLF-079,000-BLT-732,X27431AKL,ANALYSIS USING AIJ EMPLOYING SYNTHETIC FLATS AND BIAS FRAMES AND DATA FROM CECILLIA TELESCOPE (MICROOBSERVATORY-AZ). USED 000-BLF-079 000-BLF-080 AND 000-BLF-081 AS COMPS FROM AAVSO FINDER CHART X27431AKL. AIRMASS DETRENDED.|VMAGINS=-0.01506|VERR=-0.2310|CNAME=000-BLF-079|CMAGINS=0.00386|CERR=-0.1969,0,1.624,Z,10.56600,13.58634,2459919.71023,WASP-52,AAVSO,STD,53,,,
2459919.711343,12.1862,0.0126,,CV,KADB,,000-BLF-079,000-BLT-732,X27431AKL,ANALYSIS USING AIJ EMPLOYING SYNTHETIC FLATS AND BIAS FRAMES AND DATA FROM CECILLIA TELESCOPE (MICROOBSERVATORY-AZ). USED 000-BLF-079 000-BLF-080 AND 000-BLF-081 AS COMPS FROM AAVSO FINDER CHART X27431AKL. AIRMASS DETRENDED.|VMAGINS=-0.00265|VERR=-0.0194|CNAME=000-BLF-079|CMAGINS=-0.00015|CERR=-0.0106,0,1.646,Z,10.56600,13.69642,2459919.71223,WASP-52,AAVSO,STD,54,,,
2459919.713343,12.2086,0.0129,,CV,KADB,,000-BLF-079,000-BLT-732,X27431AKL,ANALYSIS USING AIJ EMPLOYING SYNTHETIC FLATS AND BIAS FRAMES AND DATA FROM CECILLIA TELESCOPE (MICROOBSERVATORY-AZ). USED 000-BLF-079 000-BLF-080 AND 000-BLF-081 AS COMPS FROM AAVSO FINDER CHART X27431AKL. AIRMASS DETRENDED.|VMAGINS=-0.02499|VERR=-0.0098|CNAME=000-BLF-079|CMAGINS=0.00174|CERR=-0.0037,0,1.669,Z,10.56600,13.67244,2459919.71423,WASP-52,AAVSO,STD,55,,,
2459919.715343,12.2017,0.0105,,CV,KADB,,000-BLF-079,000-BLT-732,X27431AKL,ANALYSIS USING AIJ EMPLOYING SYNTHETIC FLATS AND BIAS FRAMES AND DATA FROM CECILLIA TELESCOPE (MICROOBSERVATORY-AZ). USED 000-BLF-079 000-BLF-080 AND 000-BLF-081 AS COMPS FROM AAVSO FINDER CHART X27431AKL. AIRMASS DETRENDED.|VMAGINS=-0.01813|VERR=-0.2296|CNAME=000-BLF-079|CMAGINS=0.00335|CERR=-0.2094,0,1.692,Z,10.56600,13.67476,2459919.71623,WASP-52,AAVSO,STD,56,,,
2459919.719344,12.1728,0.0104,,CV,KADB,,000-BLF-079,000-BLT-732,X27431AKL,ANALYSIS USING AIJ EMPLOYING SYNTHETIC FLATS AND BIAS FRAMES AND DATA FROM CECILLIA TELESCOPE (MICROOBSERVATORY-AZ). USED 000-BLF-079 000-BLF-080 AND 000-BLF-081 AS COMPS FROM AAVSO FINDER CHART X27431AKL. AIRMASS DETRENDED.|VMAGINS=0.01080|VERR=-0.2150|CNAME=000-BLF-079|CMAGINS=-0.00713|CERR=-0.2054,0,1.743,Z,10.56600,13.67165,2459919.72023,WASP-52,AAVSO,STD,57,,,
2459919.721344,12.2044,0.0129,,CV,KADB,,000-BLF-079,000-BLT-732,X27431AKL,ANALYSIS USING AIJ EMPLOYING SYNTHETIC FLATS AND BIAS FRAMES AND DATA FROM CECILLIA TELESCOPE (MICROOBSERVATORY-AZ). USED 000-BLF-079 000-BLF-080 AND 000-BLF-081 AS COMPS FROM AAVSO FINDER CHART X27431AKL. AIRMASS DETRENDED.|VMAGINS=-0.02087|VERR=-0.0136|CNAME=000-BLF-079|CMAGINS=0.00227|CERR=-0.0010,0,1.769,Z,10.56600,13.71433,2459919.72223,WASP-52,AAVSO,STD,58,,,
2459919.723344,12.1854,0.0150,,CV,KADB,,000-BLF-079,000-BLT-732,X27431AKL,ANALYSIS USING AIJ EMPLOYING SYNTHETIC FLATS AND BIAS FRAMES AND DATA FROM CECILLIA TELESCOPE (MICROOBSERVATORY-AZ). USED 000-BLF-079 000-BLF-080 AND 000-BLF-081 AS COMPS FROM AAVSO FINDER CHART X27431AKL. AIRMASS DETRENDED.|VMAGINS=-0.00184|VERR=0.1723|CNAME=000-BLF-079|CMAGINS=-0.00959|CERR=0.1490,0,1.797,Z,10.56600,13.75898,2459919.72423,WASP-52,AAVSO,STD,59,,,
2459919.725344,12.2028,0.0132,,CV,KADB,,000-BLF-079,000-BLT-732,X27431AKL,ANALYSIS USING AIJ EMPLOYING SYNTHETIC FLATS AND BIAS FRAMES AND DATA FROM CECILLIA TELESCOPE (MICROOBSERVATORY-AZ). USED 000-BLF-079 000-BLF-080 AND 000-BLF-081 AS COMPS FROM AAVSO FINDER CHART X27431AKL. AIRMASS DETRENDED.|VMAGINS=-0.01922|VERR=0.0116|CNAME=000-BLF-079|CMAGINS=-0.01360|CERR=-0.0122,0,1.825,Z,10.56600,13.62493,2459919.72623,WASP-52,AAVSO,STD,60,,,
2459919.729345,12.1988,0.0106,,CV,KADB,,000-BLF-079,000-BLT-732,X27431AKL,ANALYSIS USING AIJ EMPLOYING SYNTHETIC FLATS AND BIAS FRAMES AND DATA FROM CECILLIA TELESCOPE (MICROOBSERVATORY-AZ). USED 000-BLF-079 000-BLF-080 AND 000-BLF-081 AS COMPS FROM AAVSO FINDER CHART X27431AKL. AIRMASS DETRENDED.|VMAGINS=-0.01525|VERR=-0.2199|CNAME=000-BLF-079|CMAGINS=-0.00588|CERR=-0.2021,0,1.886,Z,10.56600,13.69878,2459919.73023,WASP-52,AAVSO,STD,61,,,
2459919.731345,12.1796,0.0129,,CV,KADB,,000-BLF-079,000-BLT-732,X27431AKL,ANALYSIS USING AIJ EMPLOYING SYNTHETIC FLATS AND BIAS FRAMES AND DATA FROM CECILLIA TELESCOPE (MICROOBSERVATORY-AZ). USED 000-BLF-079 000-BLF-080 AND 000-BLF-081 AS COMPS FROM AAVSO FINDER CHART X27431AKL. AIRMASS DETRENDED.|VMAGINS=0.00392|VERR=0.0103|CNAME=000-BLF-079|CMAGINS=0.01220|CERR=0.0339,0,1.919,Z,10.56600,13.61682,2459919.73223,WASP-52,AAVSO,STD,62,,,
2459919.736345,12.1937,0.0107,,CV,KADB,,000-BLF-079,000-BLT-732,X27431AKL,ANALYSIS USING AIJ EMPLOYING SYNTHETIC FLATS AND BIAS FRAMES AND DATA FROM CECILLIA TELESCOPE (MICROOBSERVATORY-AZ). USED 000-BLF-079 000-BLF-080 AND 000-BLF-081 AS COMPS FROM AAVSO FINDER CHART X27431AKL. AIRMASS DETRENDED.|VMAGINS=-0.01020|VERR=-0.2061|CNAME=000-BLF-079|CMAGINS=0.01320|CERR=-0.1719,0,2.006,Z,10.56600,13.65562,2459919.73723,WASP-52,AAVSO,STD,63,,,
2459919.738346,12.2087,0.0153,,CV,KADB,,000-BLF-079,000-BLT-732,X27431AKL,ANALYSIS USING AIJ EMPLOYING SYNTHETIC FLATS AND BIAS FRAMES AND DATA FROM CECILLIA TELESCOPE (MICROOBSERVATORY-AZ). USED 000-BLF-079 000-BLF-080 AND 000-BLF-081 AS COMPS FROM AAVSO FINDER CHART X27431AKL. AIRMASS DETRENDED.|VMAGINS=-0.02523|VERR=0.1725|CNAME=000-BLF-079|CMAGINS=-0.00851|CERR=0.1546,0,2.043,Z,10.56600,13.60550,2459919.73923,WASP-52,AAVSO,STD,64,,,
2459919.740346,12.2027,0.0109,,CV,KADB,,000-BLF-079,000-BLT-732,X27431AKL,ANALYSIS USING AIJ EMPLOYING SYNTHETIC FLATS AND BIAS FRAMES AND DATA FROM CECILLIA TELESCOPE (MICROOBSERVATORY-AZ). USED 000-BLF-079 000-BLF-080 AND 000-BLF-081 AS COMPS FROM AAVSO FINDER CHART X27431AKL. AIRMASS DETRENDED.|VMAGINS=-0.01928|VERR=-0.1949|CNAME=000-BLF-079|CMAGINS=0.00290|CERR=-0.1713,0,2.083,Z,10.56600,13.67662,2459919.74123,WASP-52,AAVSO,STD,65,,,
2459919.742346,12.1879,0.0106,,CV,KADB,,000-BLF-079,000-BLT-732,X27431AKL,ANALYSIS USING AIJ EMPLOYING SYNTHETIC FLATS AND BIAS FRAMES AND DATA FROM CECILLIA TELESCOPE (MICROOBSERVATORY-AZ). USED 000-BLF-079 000-BLF-080 AND 000-BLF-081 AS COMPS FROM AAVSO FINDER CHART X27431AKL. AIRMASS DETRENDED.|VMAGINS=-0.00447|VERR=-0.2084|CNAME=000-BLF-079|CMAGINS=-0.00487|CERR=-0.2058,0,2.124,Z,10.56600,13.67760,2459919.74323,WASP-52,AAVSO,STD,66,,,
2459919.744346,12.1897,0.0128,,CV,KADB,,000-BLF-079,000-BLT-732,X27431AKL,ANALYSIS USING AIJ EMPLOYING SYNTHETIC FLATS AND BIAS FRAMES AND DATA FROM CECILLIA TELESCOPE (MICROOBSERVATORY-AZ). USED 000-BLF-079 000-BLF-080 AND 000-BLF-081 AS COMPS FROM AAVSO FINDER CHART X27431AKL. AIRMASS DETRENDED.|VMAGINS=-0.00623|VERR=-0.0067|CNAME=000-BLF-079|CMAGINS=-0.00268|CERR=0.0098,0,2.167,Z,10.56600,13.61116,2459919.74523,WASP-52,AAVSO,STD,67,,,
2459933.585345,12.1953,0.0121,,CV,KADB,,000-BLF-079,000-BLF-081,X27431AKL,ANALYSIS USING AIJ EMPLOYING SYNTHETIC FLATS AND BIAS FRAMES AND DATA FROM CECILLIA TELESCOPE (MICROOBSERVATORY-AZ). USED 000-BLF-079 AND 000-BLF-080 AS COMPS FROM AAVSO FINDER CHART X27431AKL. AIRMASS DETRENDED.|VMAGINS=-0.00429|VERR=0.2649|CNAME=000-BLF-079|CMAGINS=0.00280|CERR=0.2261,0,1.145,Z,10.56600,11.91342,2459933.58487,WASP-52,AAVSO,STD,1,,,
2459933.587345,12.1874,0.0085,,CV,KADB,,000-BLF-079,000-BLF-081,X27431AKL,ANALYSIS USING AIJ EMPLOYING SYNTHETIC FLATS AND BIAS FRAMES AND DATA FROM CECILLIA TELESCOPE (MICROOBSERVATORY-AZ). USED 000-BLF-079 AND 000-BLF-080 AS COMPS FROM AAVSO FINDER CHART X27431AKL. AIRMASS DETRENDED.|VMAGINS=0.00369|VERR=-0.1093|CNAME=000-BLF-079|CMAGINS=0.00296|CERR=-0.0885,0,1.150,Z,10.56600,11.92336,2459933.58687,WASP-52,AAVSO,STD,2,,,
2459933.590345,12.2002,0.0105,,CV,KADB,,000-BLF-079,000-BLF-081,X27431AKL,ANALYSIS USING AIJ EMPLOYING SYNTHETIC FLATS AND BIAS FRAMES AND DATA FROM CECILLIA TELESCOPE (MICROOBSERVATORY-AZ). USED 000-BLF-079 AND 000-BLF-080 AS COMPS FROM AAVSO FINDER CHART X27431AKL. AIRMASS DETRENDED.|VMAGINS=-0.00913|VERR=0.1013|CNAME=000-BLF-079|CMAGINS=-0.00444|CERR=0.0806,0,1.157,Z,10.56600,11.91697,2459933.58987,WASP-52,AAVSO,STD,3,,,
2459933.593346,12.1818,0.0086,,CV,KADB,,000-BLF-079,000-BLF-081,X27431AKL,ANALYSIS USING AIJ EMPLOYING SYNTHETIC FLATS AND BIAS FRAMES AND DATA FROM CECILLIA TELESCOPE (MICROOBSERVATORY-AZ). USED 000-BLF-079 AND 000-BLF-080 AS COMPS FROM AAVSO FINDER CHART X27431AKL. AIRMASS DETRENDED.|VMAGINS=0.00929|VERR=-0.0957|CNAME=000-BLF-079|CMAGINS=0.00204|CERR=-0.0814,0,1.165,Z,10.56600,11.91836,2459933.59287,WASP-52,AAVSO,STD,4,,,
2459933.594346,12.1901,0.0086,,CV,KADB,,000-BLF-079,000-BLF-081,X27431AKL,ANALYSIS USING AIJ EMPLOYING SYNTHETIC FLATS AND BIAS FRAMES AND DATA FROM CECILLIA TELESCOPE (MICROOBSERVATORY-AZ). USED 000-BLF-079 AND 000-BLF-080 AS COMPS FROM AAVSO FINDER CHART X27431AKL. AIRMASS DETRENDED.|VMAGINS=0.00094|VERR=-0.1036|CNAME=000-BLF-079|CMAGINS=0.00065|CERR=-0.0846,0,1.168,Z,10.56600,11.92305,2459933.59387,WASP-52,AAVSO,STD,5,,,
2459933.595346,12.1913,0.0104,,CV,KADB,,000-BLF-079,000-BLF-081,X27431AKL,ANALYSIS USING AIJ EMPLOYING SYNTHETIC FLATS AND BIAS FRAMES AND DATA FROM CECILLIA TELESCOPE (MICROOBSERVATORY-AZ). USED 000-BLF-079 AND 000-BLF-080 AS COMPS FROM AAVSO FINDER CHART X27431AKL. AIRMASS DETRENDED.|VMAGINS=-0.00021|VERR=0.1002|CNAME=000-BLF-079|CMAGINS=0.00774|CERR=0.0899,0,1.171,Z,10.56600,11.92722,2459933.59487,WASP-52,AAVSO,STD,6,,,
2459933.597346,12.2014,0.0086,,CV,KADB,,000-BLF-079,000-BLF-081,X27431AKL,ANALYSIS USING AIJ EMPLOYING SYNTHETIC FLATS AND BIAS FRAMES AND DATA FROM CECILLIA TELESCOPE (MICROOBSERVATORY-AZ). USED 000-BLF-079 AND 000-BLF-080 AS COMPS FROM AAVSO FINDER CHART X27431AKL. AIRMASS DETRENDED.|VMAGINS=-0.01038|VERR=-0.1128|CNAME=000-BLF-079|CMAGINS=-0.00247|CERR=-0.0949,0,1.177,Z,10.56600,11.92037,2459933.59687,WASP-52,AAVSO,STD,7,,,
2459933.598346,12.1937,0.0086,,CV,KADB,,000-BLF-079,000-BLF-081,X27431AKL,ANALYSIS USING AIJ EMPLOYING SYNTHETIC FLATS AND BIAS FRAMES AND DATA FROM CECILLIA TELESCOPE (MICROOBSERVATORY-AZ). USED 000-BLF-079 AND 000-BLF-080 AS COMPS FROM AAVSO FINDER CHART X27431AKL. AIRMASS DETRENDED.|VMAGINS=-0.00266|VERR=-0.1081|CNAME=000-BLF-079|CMAGINS=-0.00309|CERR=-0.0894,0,1.180,Z,10.56600,11.91804,2459933.59787,WASP-52,AAVSO,STD,8,,,
2459933.600346,12.1889,0.0103,,CV,KADB,,000-BLF-079,000-BLF-081,X27431AKL,ANALYSIS USING AIJ EMPLOYING SYNTHETIC FLATS AND BIAS FRAMES AND DATA FROM CECILLIA TELESCOPE (MICROOBSERVATORY-AZ). USED 000-BLF-079 AND 000-BLF-080 AS COMPS FROM AAVSO FINDER CHART X27431AKL. AIRMASS DETRENDED.|VMAGINS=0.00215|VERR=0.0892|CNAME=000-BLF-079|CMAGINS=-0.00325|CERR=0.0794,0,1.186,Z,10.56600,11.92274,2459933.59987,WASP-52,AAVSO,STD,9,,,
2459933.602346,12.1806,0.0085,,CV,KADB,,000-BLF-079,000-BLF-081,X27431AKL,ANALYSIS USING AIJ EMPLOYING SYNTHETIC FLATS AND BIAS FRAMES AND DATA FROM CECILLIA TELESCOPE (MICROOBSERVATORY-AZ). USED 000-BLF-079 AND 000-BLF-080 AS COMPS FROM AAVSO FINDER CHART X27431AKL. AIRMASS DETRENDED.|VMAGINS=0.01040|VERR=-0.1045|CNAME=000-BLF-079|CMAGINS=-0.00301|CERR=-0.0935,0,1.192,Z,10.56600,11.91418,2459933.60187,WASP-52,AAVSO,STD,10,,,
2459933.604347,12.1837,0.0086,,CV,KADB,,000-BLF-079,000-BLF-081,X27431AKL,ANALYSIS USING AIJ EMPLOYING SYNTHETIC FLATS AND BIAS FRAMES AND DATA FROM CECILLIA TELESCOPE (MICROOBSERVATORY-AZ). USED 000-BLF-079 AND 000-BLF-080 AS COMPS FROM AAVSO FINDER CHART X27431AKL. AIRMASS DETRENDED.|VMAGINS=0.00737|VERR=-0.1038|CNAME=000-BLF-079|CMAGINS=0.00109|CERR=-0.0831,0,1.199,Z,10.56600,11.91717,2459933.60387,WASP-52,AAVSO,STD,11,,,
2459933.606347,12.1859,0.0103,,CV,KADB,,000-BLF-079,000-BLF-081,X27431AKL,ANALYSIS USING AIJ EMPLOYING SYNTHETIC FLATS AND BIAS FRAMES AND DATA FROM CECILLIA TELESCOPE (MICROOBSERVATORY-AZ). USED 000-BLF-079 AND 000-BLF-080 AS COMPS FROM AAVSO FINDER CHART X27431AKL. AIRMASS DETRENDED.|VMAGINS=0.00510|VERR=0.0903|CNAME=000-BLF-079|CMAGINS=-0.01038|CERR=0.0658,0,1.206,Z,10.56600,11.91324,2459933.60587,WASP-52,AAVSO,STD,12,,,
2459933.609347,12.1911,0.0103,,CV,KADB,,000-BLF-079,000-BLF-081,X27431AKL,ANALYSIS USING AIJ EMPLOYING SYNTHETIC FLATS AND BIAS FRAMES AND DATA FROM CECILLIA TELESCOPE (MICROOBSERVATORY-AZ). USED 000-BLF-079 AND 000-BLF-080 AS COMPS FROM AAVSO FINDER CHART X27431AKL. AIRMASS DETRENDED.|VMAGINS=-0.00007|VERR=0.0863|CNAME=000-BLF-079|CMAGINS=0.00075|CERR=0.0851,0,1.217,Z,10.56600,11.93076,2459933.60887,WASP-52,AAVSO,STD,13,,,
2459933.611347,12.1847,0.0102,,CV,KADB,,000-BLF-079,000-BLF-081,X27431AKL,ANALYSIS USING AIJ EMPLOYING SYNTHETIC FLATS AND BIAS FRAMES AND DATA FROM CECILLIA TELESCOPE (MICROOBSERVATORY-AZ). USED 000-BLF-079 AND 000-BLF-080 AS COMPS FROM AAVSO FINDER CHART X27431AKL. AIRMASS DETRENDED.|VMAGINS=0.00634|VERR=0.0874|CNAME=000-BLF-079|CMAGINS=0.01003|CERR=0.0923,0,1.224,Z,10.56600,11.90620,2459933.61087,WASP-52,AAVSO,STD,14,,,
2459933.613348,12.1917,0.0085,,CV,KADB,,000-BLF-079,000-BLF-081,X27431AKL,ANALYSIS USING AIJ EMPLOYING SYNTHETIC FLATS AND BIAS FRAMES AND DATA FROM CECILLIA TELESCOPE (MICROOBSERVATORY-AZ). USED 000-BLF-079 AND 000-BLF-080 AS COMPS FROM AAVSO FINDER CHART X27431AKL. AIRMASS DETRENDED.|VMAGINS=-0.00067|VERR=-0.1200|CNAME=000-BLF-079|CMAGINS=0.00086|CERR=-0.0951,0,1.232,Z,10.56600,11.91442,2459933.61287,WASP-52,AAVSO,STD,15,,,
2459933.615348,12.1916,0.0085,,CV,KADB,,000-BLF-079,000-BLF-081,X27431AKL,ANALYSIS USING AIJ EMPLOYING SYNTHETIC FLATS AND BIAS FRAMES AND DATA FROM CECILLIA TELESCOPE (MICROOBSERVATORY-AZ). USED 000-BLF-079 AND 000-BLF-080 AS COMPS FROM AAVSO FINDER CHART X27431AKL. AIRMASS DETRENDED.|VMAGINS=-0.00060|VERR=-0.1154|CNAME=000-BLF-079|CMAGINS=0.00930|CERR=-0.0851,0,1.240,Z,10.56600,11.91187,2459933.61487,WASP-52,AAVSO,STD,16,,,
2459933.617348,12.1922,0.0103,,CV,KADB,,000-BLF-079,000-BLF-081,X27431AKL,ANALYSIS USING AIJ EMPLOYING SYNTHETIC FLATS AND BIAS FRAMES AND DATA FROM CECILLIA TELESCOPE (MICROOBSERVATORY-AZ). USED 000-BLF-079 AND 000-BLF-080 AS COMPS FROM AAVSO FINDER CHART X27431AKL. AIRMASS DETRENDED.|VMAGINS=-0.00116|VERR=0.0893|CNAME=000-BLF-079|CMAGINS=-0.00812|CERR=0.0714,0,1.249,Z,10.56600,11.91885,2459933.61687,WASP-52,AAVSO,STD,17,,,
2459933.619348,12.1854,0.0101,,CV,KADB,,000-BLF-079,000-BLF-081,X27431AKL,ANALYSIS USING AIJ EMPLOYING SYNTHETIC FLATS AND BIAS FRAMES AND DATA FROM CECILLIA TELESCOPE (MICROOBSERVATORY-AZ). USED 000-BLF-079 AND 000-BLF-080 AS COMPS FROM AAVSO FINDER CHART X27431AKL. AIRMASS DETRENDED.|VMAGINS=0.00565|VERR=0.0745|CNAME=000-BLF-079|CMAGINS=-0.00107|CERR=0.0623,0,1.257,Z,10.56600,11.92009,2459933.61887,WASP-52,AAVSO,STD,18,,,
2459933.621348,12.1962,0.0103,,CV,KADB,,000-BLF-079,000-BLF-081,X27431AKL,ANALYSIS USING AIJ EMPLOYING SYNTHETIC FLATS AND BIAS FRAMES AND DATA FROM CECILLIA TELESCOPE (MICROOBSERVATORY-AZ). USED 000-BLF-079 AND 000-BLF-080 AS COMPS FROM AAVSO FINDER CHART X27431AKL. AIRMASS DETRENDED.|VMAGINS=-0.00513|VERR=0.0805|CNAME=000-BLF-079|CMAGINS=-0.00392|CERR=0.0687,0,1.266,Z,10.56600,11.91880,2459933.62087,WASP-52,AAVSO,STD,19,,,
2459933.623349,12.1867,0.0103,,CV,KADB,,000-BLF-079,000-BLF-081,X27431AKL,ANALYSIS USING AIJ EMPLOYING SYNTHETIC FLATS AND BIAS FRAMES AND DATA FROM CECILLIA TELESCOPE (MICROOBSERVATORY-AZ). USED 000-BLF-079 AND 000-BLF-080 AS COMPS FROM AAVSO FINDER CHART X27431AKL. AIRMASS DETRENDED.|VMAGINS=0.00437|VERR=0.0907|CNAME=000-BLF-079|CMAGINS=-0.01184|CERR=0.0527,0,1.276,Z,10.56600,11.91624,2459933.62287,WASP-52,AAVSO,STD,20,,,
2459933.625349,12.1847,0.0086,,CV,KADB,,000-BLF-079,000-BLF-081,X27431AKL,ANALYSIS USING AIJ EMPLOYING SYNTHETIC FLATS AND BIAS FRAMES AND DATA FROM CECILLIA TELESCOPE (MICROOBSERVATORY-AZ). USED 000-BLF-079 AND 000-BLF-080 AS COMPS FROM AAVSO FINDER CHART X27431AKL. AIRMASS DETRENDED.|VMAGINS=0.00634|VERR=-0.1060|CNAME=000-BLF-079|CMAGINS=-0.00507|CERR=-0.0999,0,1.285,Z,10.56600,11.90620,2459933.62487,WASP-52,AAVSO,STD,21,,,
2459933.627349,12.1978,0.0102,,CV,KADB,,000-BLF-079,000-BLF-081,X27431AKL,ANALYSIS USING AIJ EMPLOYING SYNTHETIC FLATS AND BIAS FRAMES AND DATA FROM CECILLIA TELESCOPE (MICROOBSERVATORY-AZ). USED 000-BLF-079 AND 000-BLF-080 AS COMPS FROM AAVSO FINDER CHART X27431AKL. AIRMASS DETRENDED.|VMAGINS=-0.00676|VERR=0.0755|CNAME=000-BLF-079|CMAGINS=0.00216|CERR=0.0699,0,1.295,Z,10.56600,11.91750,2459933.62687,WASP-52,AAVSO,STD,22,,,
2459933.629339,12.2062,0.0086,,CV,KADB,,000-BLF-079,000-BLF-081,X27431AKL,ANALYSIS USING AIJ EMPLOYING SYNTHETIC FLATS AND BIAS FRAMES AND DATA FROM CECILLIA TELESCOPE (MICROOBSERVATORY-AZ). USED 000-BLF-079 AND 000-BLF-080 AS COMPS FROM AAVSO FINDER CHART X27431AKL. AIRMASS DETRENDED.|VMAGINS=-0.01519|VERR=-0.1235|CNAME=000-BLF-079|CMAGINS=-0.00191|CERR=-0.0993,0,1.306,Z,10.56600,11.91837,2459933.62886,WASP-52,AAVSO,STD,23,,,
2459933.631339,12.2011,0.0085,,CV,KADB,,000-BLF-079,000-BLF-081,X27431AKL,ANALYSIS USING AIJ EMPLOYING SYNTHETIC FLATS AND BIAS FRAMES AND DATA FROM CECILLIA TELESCOPE (MICROOBSERVATORY-AZ). USED 000-BLF-079 AND 000-BLF-080 AS COMPS FROM AAVSO FINDER CHART X27431AKL. AIRMASS DETRENDED.|VMAGINS=-0.01005|VERR=-0.1277|CNAME=000-BLF-079|CMAGINS=0.00249|CERR=-0.0963,0,1.316,Z,10.56600,11.92399,2459933.63086,WASP-52,AAVSO,STD,24,,,
2459933.634340,12.2033,0.0103,,CV,KADB,,000-BLF-079,000-BLF-081,X27431AKL,ANALYSIS USING AIJ EMPLOYING SYNTHETIC FLATS AND BIAS FRAMES AND DATA FROM CECILLIA TELESCOPE (MICROOBSERVATORY-AZ). USED 000-BLF-079 AND 000-BLF-080 AS COMPS FROM AAVSO FINDER CHART X27431AKL. AIRMASS DETRENDED.|VMAGINS=-0.01231|VERR=0.0731|CNAME=000-BLF-079|CMAGINS=-0.00255|CERR=0.0642,0,1.333,Z,10.56600,11.91740,2459933.63386,WASP-52,AAVSO,STD,25,,,
2459933.636340,12.202,0.0102,,CV,KADB,,000-BLF-079,000-BLF-081,X27431AKL,ANALYSIS USING AIJ EMPLOYING SYNTHETIC FLATS AND BIAS FRAMES AND DATA FROM CECILLIA TELESCOPE (MICROOBSERVATORY-AZ). USED 000-BLF-079 AND 000-BLF-080 AS COMPS FROM AAVSO FINDER CHART X27431AKL. AIRMASS DETRENDED.|VMAGINS=-0.01095|VERR=0.0681|CNAME=000-BLF-079|CMAGINS=-0.00528|CERR=0.0594,0,1.344,Z,10.56600,11.92347,2459933.63586,WASP-52,AAVSO,STD,26,,,
2459933.638340,12.216,0.0103,,CV,KADB,,000-BLF-079,000-BLF-081,X27431AKL,ANALYSIS USING AIJ EMPLOYING SYNTHETIC FLATS AND BIAS FRAMES AND DATA FROM CECILLIA TELESCOPE (MICROOBSERVATORY-AZ). USED 000-BLF-079 AND 000-BLF-080 AS COMPS FROM AAVSO FINDER CHART X27431AKL. AIRMASS DETRENDED.|VMAGINS=-0.02497|VERR=0.0666|CNAME=000-BLF-079|CMAGINS=-0.01326|CERR=0.0444,0,1.356,Z,10.56600,11.92021,2459933.63786,WASP-52,AAVSO,STD,27,,,
2459933.640340,12.2288,0.0122,,CV,KADB,,000-BLF-079,000-BLF-081,X27431AKL,ANALYSIS USING AIJ EMPLOYING SYNTHETIC FLATS AND BIAS FRAMES AND DATA FROM CECILLIA TELESCOPE (MICROOBSERVATORY-AZ). USED 000-BLF-079 AND 000-BLF-080 AS COMPS FROM AAVSO FINDER CHART X27431AKL. AIRMASS DETRENDED.|VMAGINS=-0.03776|VERR=0.2303|CNAME=000-BLF-079|CMAGINS=0.00005|CERR=0.1947,0,1.369,Z,10.56600,11.92436,2459933.63986,WASP-52,AAVSO,STD,28,,,
2459933.642340,12.2118,0.0086,,CV,KADB,,000-BLF-079,000-BLF-081,X27431AKL,ANALYSIS USING AIJ EMPLOYING SYNTHETIC FLATS AND BIAS FRAMES AND DATA FROM CECILLIA TELESCOPE (MICROOBSERVATORY-AZ). USED 000-BLF-079 AND 000-BLF-080 AS COMPS FROM AAVSO FINDER CHART X27431AKL. AIRMASS DETRENDED.|VMAGINS=-0.02075|VERR=-0.1254|CNAME=000-BLF-079|CMAGINS=-0.00178|CERR=-0.1075,0,1.382,Z,10.56600,11.91934,2459933.64186,WASP-52,AAVSO,STD,29,,,
2459933.644341,12.2228,0.0087,,CV,KADB,,000-BLF-079,000-BLF-081,X27431AKL,ANALYSIS USING AIJ EMPLOYING SYNTHETIC FLATS AND BIAS FRAMES AND DATA FROM CECILLIA TELESCOPE (MICROOBSERVATORY-AZ). USED 000-BLF-079 AND 000-BLF-080 AS COMPS FROM AAVSO FINDER CHART X27431AKL. AIRMASS DETRENDED.|VMAGINS=-0.03184|VERR=-0.1342|CNAME=000-BLF-079|CMAGINS=0.00056|CERR=-0.1035,0,1.395,Z,10.56600,11.91903,2459933.64386,WASP-52,AAVSO,STD,30,,,
